Game Title,Rank,Date,Avg. Players,Peak Players
Counter-Strike Nexon: Studio,824,April 2017,2681.23,4932
Counter-Strike Nexon: Studio,824,March 2017,2700.42,5776
Counter-Strike Nexon: Studio,824,February 2017,2894.32,5656
Counter-Strike Nexon: Studio,824,January 2017,2837.97,5036
Counter-Strike Nexon: Studio,824,December 2016,2730.57,5213
Counter-Strike Nexon: Studio,824,November 2016,2315.14,4567
Counter-Strike Nexon: Studio,824,October 2016,2565.06,5248
Counter-Strike Nexon: Studio,824,September 2016,2838.83,5345
Counter-Strike Nexon: Studio,824,August 2016,3542.10,5750
Counter-Strike Nexon: Studio,824,July 2016,3538.43,5569
Counter-Strike Nexon: Studio,824,June 2016,3730.77,6399
Counter-Strike Nexon: Studio,824,May 2016,3166.46,5998
Counter-Strike Nexon: Studio,824,April 2016,3306.57,6751
Counter-Strike Nexon: Studio,824,March 2016,3059.74,7046
Counter-Strike Nexon: Studio,824,February 2016,2887.17,5609
Counter-Strike Nexon: Studio,824,January 2016,3178.24,5978
Counter-Strike Nexon: Studio,824,December 2015,3067.06,6085
Counter-Strike Nexon: Studio,824,November 2015,3001.34,6148
Counter-Strike Nexon: Studio,824,October 2015,3545.97,9605
Counter-Strike Nexon: Studio,824,September 2015,3422.43,9077
Counter-Strike Nexon: Studio,824,August 2015,4796.67,9264
Counter-Strike Nexon: Studio,824,July 2015,4500.30,8002
Counter-Strike Nexon: Studio,824,June 2015,2701.78,5092
Counter-Strike Nexon: Studio,824,May 2015,2455.30,4550
Counter-Strike Nexon: Studio,824,April 2015,2349.15,5107
Counter-Strike Nexon: Studio,824,March 2015,2274.54,4813
Counter-Strike Nexon: Studio,824,February 2015,2541.96,5074
Counter-Strike Nexon: Studio,824,January 2015,2796.76,5735
Counter-Strike Nexon: Studio,824,December 2014,3002.11,6164
Counter-Strike Nexon: Studio,824,November 2014,3837.18,9132
Counter-Strike Nexon: Studio,824,October 2014,3916.41,9858
Counter-Strike Nexon: Studio,824,September 2014,301.56,6436
Marvel's Spider-Man: Miles Morales,826,Last 30 Days,547.71,1000
Marvel's Spider-Man: Miles Morales,826,April 2024,565.27,1016
Marvel's Spider-Man: Miles Morales,826,March 2024,721.86,1538
Marvel's Spider-Man: Miles Morales,826,February 2024,701.25,1575
Marvel's Spider-Man: Miles Morales,826,January 2024,938.55,2378
Marvel's Spider-Man: Miles Morales,826,December 2023,1249.75,2715
Marvel's Spider-Man: Miles Morales,826,November 2023,1915.00,4878
Marvel's Spider-Man: Miles Morales,826,October 2023,1513.96,6892
Marvel's Spider-Man: Miles Morales,826,September 2023,988.81,2197
Marvel's Spider-Man: Miles Morales,826,August 2023,903.53,1557
Marvel's Spider-Man: Miles Morales,826,July 2023,2201.89,4766
Marvel's Spider-Man: Miles Morales,826,June 2023,2733.86,6749
Marvel's Spider-Man: Miles Morales,826,May 2023,640.86,1822
Marvel's Spider-Man: Miles Morales,826,April 2023,699.41,1365
Marvel's Spider-Man: Miles Morales,826,March 2023,872.81,1897
Marvel's Spider-Man: Miles Morales,826,February 2023,1270.15,3186
Marvel's Spider-Man: Miles Morales,826,January 2023,1692.64,4587
Marvel's Spider-Man: Miles Morales,826,December 2022,2251.98,6322
Marvel's Spider-Man: Miles Morales,826,November 2022,4807.45,12641
古剑奇谭三(Gujian3),827,Last 30 Days,221.37,577
古剑奇谭三(Gujian3),827,April 2024,212.83,577
古剑奇谭三(Gujian3),827,March 2024,243.40,701
古剑奇谭三(Gujian3),827,February 2024,344.82,1070
古剑奇谭三(Gujian3),827,January 2024,556.17,2163
古剑奇谭三(Gujian3),827,December 2023,203.09,577
古剑奇谭三(Gujian3),827,November 2023,178.01,594
古剑奇谭三(Gujian3),827,October 2023,202.25,613
古剑奇谭三(Gujian3),827,September 2023,187.87,526
古剑奇谭三(Gujian3),827,August 2023,171.24,465
古剑奇谭三(Gujian3),827,July 2023,226.50,614
古剑奇谭三(Gujian3),827,June 2023,194.25,518
古剑奇谭三(Gujian3),827,May 2023,174.40,453
古剑奇谭三(Gujian3),827,April 2023,212.92,580
古剑奇谭三(Gujian3),827,March 2023,211.47,561
古剑奇谭三(Gujian3),827,February 2023,242.28,623
古剑奇谭三(Gujian3),827,January 2023,362.02,1028
古剑奇谭三(Gujian3),827,December 2022,356.00,955
古剑奇谭三(Gujian3),827,November 2022,342.31,1057
古剑奇谭三(Gujian3),827,October 2022,378.52,1134
古剑奇谭三(Gujian3),827,September 2022,379.15,1140
古剑奇谭三(Gujian3),827,August 2022,349.45,853
古剑奇谭三(Gujian3),827,July 2022,415.41,1159
古剑奇谭三(Gujian3),827,June 2022,341.66,1002
古剑奇谭三(Gujian3),827,May 2022,510.45,1540
古剑奇谭三(Gujian3),827,April 2022,401.27,1252
古剑奇谭三(Gujian3),827,March 2022,449.67,1285
古剑奇谭三(Gujian3),827,February 2022,416.18,1110
古剑奇谭三(Gujian3),827,January 2022,440.70,1141
古剑奇谭三(Gujian3),827,December 2021,638.76,2408
古剑奇谭三(Gujian3),827,November 2021,1111.50,3446
古剑奇谭三(Gujian3),827,October 2021,740.29,2780
古剑奇谭三(Gujian3),827,September 2021,560.09,1682
古剑奇谭三(Gujian3),827,August 2021,955.74,3812
古剑奇谭三(Gujian3),827,July 2021,1245.29,4215
古剑奇谭三(Gujian3),827,June 2021,527.30,2950
古剑奇谭三(Gujian3),827,May 2021,411.48,1233
古剑奇谭三(Gujian3),827,April 2021,336.17,963
古剑奇谭三(Gujian3),827,March 2021,489.40,1471
古剑奇谭三(Gujian3),827,February 2021,1021.99,3247
古剑奇谭三(Gujian3),827,January 2021,458.75,1280
古剑奇谭三(Gujian3),827,December 2020,422.11,1470
古剑奇谭三(Gujian3),827,November 2020,469.13,1721
古剑奇谭三(Gujian3),827,October 2020,386.08,1028
古剑奇谭三(Gujian3),827,September 2020,389.87,1109
古剑奇谭三(Gujian3),827,August 2020,501.48,1316
古剑奇谭三(Gujian3),827,July 2020,1022.27,3030
古剑奇谭三(Gujian3),827,June 2020,514.69,2245
古剑奇谭三(Gujian3),827,May 2020,493.62,1081
古剑奇谭三(Gujian3),827,April 2020,718.88,1897
古剑奇谭三(Gujian3),827,March 2020,907.19,2878
古剑奇谭三(Gujian3),827,February 2020,3768.97,10125
古剑奇谭三(Gujian3),827,January 2020,822.25,7258
古剑奇谭三(Gujian3),827,December 2019,570.96,1993
古剑奇谭三(Gujian3),827,November 2019,606.21,2188
古剑奇谭三(Gujian3),827,October 2019,495.69,1613
古剑奇谭三(Gujian3),827,September 2019,319.01,1161
古剑奇谭三(Gujian3),827,August 2019,326.82,928
古剑奇谭三(Gujian3),827,July 2019,618.37,2034
古剑奇谭三(Gujian3),827,June 2019,415.83,1823
古剑奇谭三(Gujian3),827,May 2019,405.50,1282
古剑奇谭三(Gujian3),827,April 2019,859.18,2996
古剑奇谭三(Gujian3),827,March 2019,560.62,1781
古剑奇谭三(Gujian3),827,February 2019,1033.34,2703
古剑奇谭三(Gujian3),827,January 2019,1581.72,4687
古剑奇谭三(Gujian3),827,December 2018,2409.25,5898
Bejeweled 3,828,Last 30 Days,380.54,487
Bejeweled 3,828,April 2024,379.32,487
Bejeweled 3,828,March 2024,382.21,520
Bejeweled 3,828,February 2024,362.58,473
Bejeweled 3,828,January 2024,378.85,496
Bejeweled 3,828,December 2023,361.73,479
Bejeweled 3,828,November 2023,366.51,469
Bejeweled 3,828,October 2023,359.74,470
Bejeweled 3,828,September 2023,352.96,445
Bejeweled 3,828,August 2023,362.39,451
Bejeweled 3,828,July 2023,367.21,471
Bejeweled 3,828,June 2023,354.09,445
Bejeweled 3,828,May 2023,381.28,528
Bejeweled 3,828,April 2023,388.75,508
Bejeweled 3,828,March 2023,368.85,472
Bejeweled 3,828,February 2023,376.83,464
Bejeweled 3,828,January 2023,389.35,494
Bejeweled 3,828,December 2022,368.79,463
Bejeweled 3,828,November 2022,363.19,475
Bejeweled 3,828,October 2022,364.34,465
Bejeweled 3,828,September 2022,364.38,473
Bejeweled 3,828,August 2022,363.77,458
Bejeweled 3,828,July 2022,370.58,468
Bejeweled 3,828,June 2022,356.17,467
Bejeweled 3,828,May 2022,366.65,466
Bejeweled 3,828,April 2022,383.87,517
Bejeweled 3,828,March 2022,374.57,474
Bejeweled 3,828,February 2022,383.07,506
Bejeweled 3,828,January 2022,388.19,504
Bejeweled 3,828,December 2021,354.79,483
Bejeweled 3,828,November 2021,345.87,477
Bejeweled 3,828,October 2021,337.81,446
Bejeweled 3,828,September 2021,331.27,434
Bejeweled 3,828,August 2021,340.77,445
Bejeweled 3,828,July 2021,353.03,476
Bejeweled 3,828,June 2021,336.75,453
Bejeweled 3,828,May 2021,346.55,442
Bejeweled 3,828,April 2021,354.33,459
Bejeweled 3,828,March 2021,366.63,489
Bejeweled 3,828,February 2021,385.01,527
Bejeweled 3,828,January 2021,359.71,472
Bejeweled 3,828,December 2020,347.88,464
Bejeweled 3,828,November 2020,335.01,446
Bejeweled 3,828,October 2020,325.95,444
Bejeweled 3,828,September 2020,324.64,437
Bejeweled 3,828,August 2020,323.17,431
Bejeweled 3,828,July 2020,337.17,455
Bejeweled 3,828,June 2020,349.81,468
Bejeweled 3,828,May 2020,332.28,436
Bejeweled 3,828,April 2020,359.93,480
Bejeweled 3,828,March 2020,325.33,478
Bejeweled 3,828,February 2020,290.44,390
Bejeweled 3,828,January 2020,291.87,399
Bejeweled 3,828,December 2019,281.96,397
Bejeweled 3,828,November 2019,273.65,380
Bejeweled 3,828,October 2019,265.37,375
Bejeweled 3,828,September 2019,265.49,363
Bejeweled 3,828,August 2019,281.06,372
Bejeweled 3,828,July 2019,282.44,383
Bejeweled 3,828,June 2019,278.62,380
Bejeweled 3,828,May 2019,278.56,389
Bejeweled 3,828,April 2019,267.23,373
Bejeweled 3,828,March 2019,273.95,397
Bejeweled 3,828,February 2019,288.35,398
Bejeweled 3,828,January 2019,292.09,420
Bejeweled 3,828,December 2018,277.47,423
Bejeweled 3,828,November 2018,261.85,383
Bejeweled 3,828,October 2018,254.11,366
Bejeweled 3,828,September 2018,259.49,358
Bejeweled 3,828,August 2018,258.87,357
Bejeweled 3,828,July 2018,266.18,378
Bejeweled 3,828,June 2018,258.15,375
Bejeweled 3,828,May 2018,253.31,356
Bejeweled 3,828,April 2018,268.14,383
Bejeweled 3,828,March 2018,267.53,382
Bejeweled 3,828,February 2018,280.96,440
Bejeweled 3,828,January 2018,277.04,394
Bejeweled 3,828,December 2017,251.22,384
Bejeweled 3,828,November 2017,249.41,378
Bejeweled 3,828,October 2017,249.78,370
Bejeweled 3,828,September 2017,239.64,354
Bejeweled 3,828,August 2017,242.75,354
Bejeweled 3,828,July 2017,264.05,412
Bejeweled 3,828,June 2017,243.91,405
Bejeweled 3,828,May 2017,230.12,329
Bejeweled 3,828,April 2017,236.49,337
Bejeweled 3,828,March 2017,237.75,358
Bejeweled 3,828,February 2017,252.13,367
Bejeweled 3,828,January 2017,268.27,402
Bejeweled 3,828,December 2016,245.56,376
Bejeweled 3,828,November 2016,239.22,357
Bejeweled 3,828,October 2016,231.43,341
Bejeweled 3,828,September 2016,232.90,337
Bejeweled 3,828,August 2016,231.92,346
Bejeweled 3,828,July 2016,239.19,373
Bejeweled 3,828,June 2016,223.74,369
Bejeweled 3,828,May 2016,217.08,337
Bejeweled 3,828,April 2016,218.26,341
Bejeweled 3,828,March 2016,227.93,359
Bejeweled 3,828,February 2016,242.12,366
Bejeweled 3,828,January 2016,262.52,413
Bejeweled 3,828,December 2015,226.49,395
Bejeweled 3,828,November 2015,219.41,339
Bejeweled 3,828,October 2015,216.84,333
Bejeweled 3,828,September 2015,204.15,315
Bejeweled 3,828,August 2015,206.76,312
Bejeweled 3,828,July 2015,214.50,320
Bejeweled 3,828,June 2015,231.46,355
Bejeweled 3,828,May 2015,271.46,476
Bejeweled 3,828,April 2015,292.03,568
Bejeweled 3,828,March 2015,195.41,314
Bejeweled 3,828,February 2015,209.40,340
Bejeweled 3,828,January 2015,222.92,361
Bejeweled 3,828,December 2014,195.90,362
Bejeweled 3,828,November 2014,179.12,295
Bejeweled 3,828,October 2014,179.72,287
Bejeweled 3,828,September 2014,186.54,309
Bejeweled 3,828,August 2014,196.27,303
Bejeweled 3,828,July 2014,209.36,347
Bejeweled 3,828,June 2014,206.25,395
Bejeweled 3,828,May 2014,210.78,346
Bejeweled 3,828,April 2014,226.45,377
Bejeweled 3,828,March 2014,304.68,745
Bejeweled 3,828,February 2014,141.05,230
Bejeweled 3,828,January 2014,152.27,266
Bejeweled 3,828,December 2013,141.27,235
Bejeweled 3,828,November 2013,136.12,223
Bejeweled 3,828,October 2013,132.01,220
Bejeweled 3,828,September 2013,136.21,217
Bejeweled 3,828,August 2013,131.08,204
Bejeweled 3,828,July 2013,125.60,202
Bejeweled 3,828,June 2013,142.15,246
Bejeweled 3,828,May 2013,151.09,238
Bejeweled 3,828,April 2013,167.42,271
Bejeweled 3,828,March 2013,185.59,297
Bejeweled 3,828,February 2013,210.06,321
Bejeweled 3,828,January 2013,222.90,364
Bejeweled 3,828,December 2012,218.46,339
Bejeweled 3,828,November 2012,246.22,391
Bejeweled 3,828,October 2012,223.16,449
Bejeweled 3,828,September 2012,206.22,349
Bejeweled 3,828,August 2012,232.91,354
Bejeweled 3,828,July 2012,283.80,448
OpenTTD,829,Last 30 Days,529.97,985
OpenTTD,829,April 2024,537.32,985
OpenTTD,829,March 2024,547.91,994
OpenTTD,829,February 2024,556.30,997
OpenTTD,829,January 2024,500.37,922
OpenTTD,829,December 2023,482.40,816
OpenTTD,829,November 2023,449.60,824
OpenTTD,829,October 2023,488.58,897
OpenTTD,829,September 2023,434.33,762
OpenTTD,829,August 2023,472.46,782
OpenTTD,829,July 2023,523.21,996
OpenTTD,829,June 2023,534.19,1236
OpenTTD,829,May 2023,429.74,817
OpenTTD,829,April 2023,517.65,957
OpenTTD,829,March 2023,479.32,973
OpenTTD,829,February 2023,513.37,940
OpenTTD,829,January 2023,406.14,750
OpenTTD,829,December 2022,420.42,777
OpenTTD,829,November 2022,408.84,796
OpenTTD,829,October 2022,468.91,917
OpenTTD,829,September 2022,384.00,689
OpenTTD,829,August 2022,385.22,642
OpenTTD,829,July 2022,345.49,649
OpenTTD,829,June 2022,354.06,614
OpenTTD,829,May 2022,370.89,700
OpenTTD,829,April 2022,410.07,766
OpenTTD,829,March 2022,358.60,645
OpenTTD,829,February 2022,366.15,648
OpenTTD,829,January 2022,384.86,699
OpenTTD,829,December 2021,369.11,667
OpenTTD,829,November 2021,366.20,682
OpenTTD,829,October 2021,380.36,702
OpenTTD,829,September 2021,340.62,594
OpenTTD,829,August 2021,371.93,612
OpenTTD,829,July 2021,347.71,554
OpenTTD,829,June 2021,427.19,749
OpenTTD,829,May 2021,656.14,1272
OpenTTD,829,April 2021,1335.66,3196
Operation: Harsh Doorstop,831,Last 30 Days,492.28,1127
Operation: Harsh Doorstop,831,April 2024,489.03,1127
Operation: Harsh Doorstop,831,March 2024,490.13,911
Operation: Harsh Doorstop,831,February 2024,516.73,1257
Operation: Harsh Doorstop,831,January 2024,420.98,774
Operation: Harsh Doorstop,831,December 2023,302.23,813
Operation: Harsh Doorstop,831,November 2023,206.48,459
Operation: Harsh Doorstop,831,October 2023,234.09,481
Operation: Harsh Doorstop,831,September 2023,242.84,430
Operation: Harsh Doorstop,831,August 2023,293.32,483
Operation: Harsh Doorstop,831,July 2023,314.32,555
Operation: Harsh Doorstop,831,June 2023,355.71,612
Operation: Harsh Doorstop,831,May 2023,293.31,591
Operation: Harsh Doorstop,831,April 2023,311.38,618
Operation: Harsh Doorstop,831,March 2023,502.49,1081
Operation: Harsh Doorstop,831,February 2023,914.16,1699
Batman: Arkham City GOTY,833,Last 30 Days,713.00,1304
Batman: Arkham City GOTY,833,April 2024,730.47,1304
Batman: Arkham City GOTY,833,March 2024,1132.89,2393
Batman: Arkham City GOTY,833,February 2024,1295.01,2763
Batman: Arkham City GOTY,833,January 2024,754.69,1266
Batman: Arkham City GOTY,833,December 2023,746.54,1308
Batman: Arkham City GOTY,833,November 2023,1001.59,1906
Batman: Arkham City GOTY,833,October 2023,746.91,2169
Batman: Arkham City GOTY,833,September 2023,466.40,866
Batman: Arkham City GOTY,833,August 2023,672.60,1207
Batman: Arkham City GOTY,833,July 2023,775.19,1411
Batman: Arkham City GOTY,833,June 2023,543.93,1081
Batman: Arkham City GOTY,833,May 2023,406.94,730
Batman: Arkham City GOTY,833,April 2023,485.19,844
Batman: Arkham City GOTY,833,March 2023,564.18,1000
Batman: Arkham City GOTY,833,February 2023,613.41,1260
Batman: Arkham City GOTY,833,January 2023,599.56,1028
Batman: Arkham City GOTY,833,December 2022,610.05,1001
Batman: Arkham City GOTY,833,November 2022,649.75,1108
Batman: Arkham City GOTY,833,October 2022,727.98,1315
Batman: Arkham City GOTY,833,September 2022,514.42,982
Batman: Arkham City GOTY,833,August 2022,757.18,1566
Batman: Arkham City GOTY,833,July 2022,678.65,1335
